7655,,,
city,address,longitude,latitude
College Station Texas 77840,Albertsons-College Station #2758,-96.325529,30.613768
College Station Texas 77845,Albertsons-College Station #2702,-96.289549,30.57403
Clovis California 93611,Albertsons-Clovis #7279,-119.680269,36.822475
Clifton New Jersey 07012,Albertsons-Clifton #7946,-74.158869,40.84251
Cleburne Texas 76031,Albertsons-Cleburne #4294,-97.360659,32.36417
Clarkston Washington 994031931,Albertsons-Clarkston #241,-117.045563,46.413601
Chula Vista California 91910,Albertsons-Chula Vista #6757,-117.097384,32.64551
Chino Hills California 91709,Albertsons-Chino Hills #6592 (692),-117.698295,33.982616
Chino Hills California 91709,Albertsons-Chino Hills #6515,-117.698295,33.982616
Chico California 95926,Albertsons-Chico #7275,-121.845116,39.745667
Chicago Illinois 60618,Albertsons-Chicago #3501,-87.703519,41.946665
Chicago Illinois 60613,Albertsons-Chicago #3455,-87.658239,41.954128
Cheyenne Wyoming 82009,Albertsons-Cheyenne #847,-104.828164,41.20847
Cheyenne Wyoming 82001,Albertsons-Cheyenne #834,-104.798033,41.142538
Chandler Arizona 85226,Albertsons-Chandler #997,-111.923749,33.3051
Chandler Arizona 85249,Albertsons-Chandler #1021,-111.798919,33.223452
Cedar Park Texas 78613,Albertsons-Cedar Park #4052,-97.829889,30.49799
Carson City Nevada 89706,Albertsons-Carson City #194,-119.729507,39.19543
Carson California 90745,Albertsons-Carson #6159,-118.267999,33.82467
Carson California 90745,Albertsons-Carson #6135,-118.267999,33.82467
Carmichael California 95698,Albertsons-Carmichael #7216,-121.903549,38.808955
Carmel California 93923,Albertsons-Carmel #7105,-121.884997,36.530423
Canyon Country California 91351,Albertsons-Canyon Country #6308,-118.473789,34.424526
Calabasas California 91302,Albertsons-Calabasas #6335,-118.663981,34.138482
Burleson Texas 76028,Albertsons-Burleson #4279,-97.311993,32.538529
Burbank California 91505,Albertsons-Burbank #6315,-118.344487,34.168706
Brentwood California 94543,Albertsons-Brentwood #7066,-122.086132,37.671198
Brea California 92821,Albertsons-Brea #6141,-117.892709,33.92495
Bonney Lake Washington 98390,Albertsons-Bonney Lake #495,-122.232479,47.203105
Boise Idaho 83705,Albertsons-Boise #193,-116.226049,43.58439
Boise Idaho 83703,Albertsons-Boise #189,-116.242164,43.65188
Boise Idaho 83716,Albertsons-Boise #184,-116.055797,43.638859
Boise Idaho 83713,Albertsons-Boise #177,-116.334339,43.63948
Boise Idaho 837052634,Albertsons-Boise #162,-116.183281,43.586544
Boise Idaho 837135103,Albertsons-Boise #161,-116.183548,43.586365
Boise Idaho 837024040,Albertsons-Boise #101,-116.183182,43.586048
Blythe California 92225,Albertsons-Blythe #6587,-114.615219,33.602767
Billings Montana 59102,Albertsons-Billings #2041,-108.574349,45.780615
Belleair Bluffs Florida 33770,Albertsons-Belleair Bluffs #4308,-82.800806,27.91584
Battle Ground Washington 98604,Albertsons-Battle Ground #592,-122.526749,45.79133
Baton Rouge Louisiana 70826,Albertsons-Baton Rouge #2792,-91.186874,30.44342
Baton Rouge Louisiana 70808,Albertsons-Baton Rouge #2711,-91.186874,30.44342
Bartlett Illinois 60103,Albertsons-Bartlett #3348,-88.195719,41.979628
Banning California 92220,Albertsons-Banning #6512,-116.899379,33.92232
Bakersfield California 93312,Albertsons-Bakersfield #6377,-119.120209,35.39588
Bakersfield California 93311,Albertsons-Bakersfield #6325,-119.122889,35.30526
Austin Texas 78745,Albertsons-Austin #4093,-97.798688,30.207242
Aurora Colorado 80016,Albertsons-Aurora #899,-104.731473,39.59441
Aurora Colorado 800152470,Albertsons-Aurora #888,-104.865898,39.691071
Aurora Colorado 80011,Albertsons-Aurora #841,-104.804279,39.74278
Auburn Washington 98002,Albertsons-Auburn #491,-122.216164,47.30421
Auburn Washington 98002,Albertsons-Auburn #483,-122.216164,47.30421
Atascadero California 93422,Albertsons-Atascadero #1690 6390,-120.66876,35.47839
Ashland Oregon 97520,Albertsons-Ashland #573,-122.57036,42.210868
Arvada Colorado 80004,Albertsons-Arvada #893,-105.123704,39.81485
Arlington Texas 76016,Albertsons-Arlington #4142,-97.190089,32.688111
Arcadia California 91006,Albertsons-Arcadia #6561,-118.028229,34.13402
Amarillo Texas 791064602,Albertsons-Amarillo #4203,-101.81086,35.259117
Alexandria Louisiana 71301,Albertsons-Alexandria #2715,-92.461183,31.291182
Alameda California 94501,Albertsons-Alameda #7031,-122.262819,37.77105
Abilene Texas 79605,Albertsons-Abilene #4237,-99.771529,32.43412
Tulsa Oklahoma 74014,Albertsons #2253 - E. 15th St S.,-95.695396,36.020699
Wildomar California 92595,Albertsons - Wildomar #6735,-117.266876,33.61463
Trabuco Canyon California 92679,Albertsons - Trabuco,-117.578334,33.642365
Temecula California 92592,Albertsons - Temecula #6734,-117.076219,33.49596
Tahoe City California 96145,Albertsons - Tahoe City #7229,-120.143102,39.164919
South Jordan Utah 84095,Albertsons - South Jordan #399,-111.900569,40.558975
Scottsbluff Nebraska 69361,Albertsons - Scottsbluff #894,-103.660079,41.87655
Santa Fe New Mexico 87501,Albertsons - Santa Fe #927,-105.937682,35.684082
San Luis Obispo California 93405,Albertsons - San Luis Obispo #6372,-120.680959,35.30799
San Francisco California 94132,Albertsons - San Francisco #7146,-122.480919,37.721879
San Francisco California 94117,Albertsons - San Francisco #7137,-122.443744,37.770891
San Francisco California 94132,Albertsons - San Francisco #7128,-122.480919,37.721879
Port St Lucie Florida 34986,Albertsons - Port St. Lucie #4466,-80.363324,27.27419
Orangevale California 95662,Albertsons - Orangevale #7297,-121.197894,38.681665
Norco California 91760,Albertsons - Norco #6545,-117.560987,33.922929
Mission Viejo California 92691,Albertsons - Mission Viejo #6549,-117.677638,33.61941
McKinney Texas 75070,Albertsons - McKinney #4296,-96.698239,33.174
South Laguna California 92677,Albertsons - Laguna Beach #6575,-117.747832,33.507424
Huntley Illinois 60142,Albertsons - Huntley #3394,-88.43564,42.163119
Fullerton California 92833,Albertsons - Fullerton #6165,-117.962628,33.877243
Fresno California 93710,Albertsons - Fresno #7278,-119.764059,36.82313
Bossier City Louisiana 71111,Albertsons - Bossier City #4220,-93.703879,32.553679
Baton Rouge Louisiana 70826,Albertsons - Baton Rouge #2792,-91.186868,30.44342
Morrow Bay California 93442,Albertson-Morrow Bay #6345,-120.851348,35.378687
Albert Lea Minnesota 56007,Albert Lea-E M Frontage Rd-Prospect,-93.368709,43.64733
Santa Fe New Mexico 87505,Albersons-Santa Fe #986,-105.920916,35.64916
Chicago Illinois 60625,Albany Park-Kedzie - Wilson,-87.632409,41.88415
Seattle Washington 98121,Alaska Way World Trade Cntr,-122.344844,47.610425
Vacaville California 95687,Alamo - Butcher - Vacaville,-121.993394,38.35134
Lakewood Colorado 80228,Alameda - Union-Lakewood,-105.143349,39.70089
Burbank California 91502,Alameda - San Fernando,-118.302643,34.171879
San Jose California 95126,Alameda - Julian - S.J.,-121.909054,37.33355
Denver Colorado 80209,Alameda - Downing,-104.973358,39.704754
Menlo Park California 94025,Alameda - Avy - Menlo Park,-122.164827,37.472412
Orlando Florida 32817,Alafaya - Corporate Blvd,-81.214654,28.58442
Las Vegas Nevada 89109,Aladdin-Casino Floor Level,-115.139764,36.17183
Akron Ohio 44313,Akron - West Market - Sand rd,-81.56988,41.12265
Livermore California 94551,Airway - Kitty Hawk - Livermore,-121.757829,37.675245
Huntsville Alabama 35802,Airport Rd - Chateau Dr,-86.556664,34.6701
Mobile Alabama 36608,Airport Blvd - Schillinger,-88.195259,30.690071
Mobile Alabama 36608,Airport Blvd - Downtowner,-88.195259,30.690071
Baton Rouge Louisiana 70817,Airline - Highland,-91.007157,30.359984
Wilmington Delaware 19803,ACME-Wilmington #1274 Alberts #7854,-75.537437,39.792994
Wayne Pennsylvania 19087,ACME-Wayne #7753,-75.393729,40.056396
Warminster Pennsylvania 18974,ACME-Warminster #7705,-75.086009,40.21062
Shrewsbury New Jersey 07701,ACME-Shrewsbury #7240 7940,-74.070142,40.34921
Rockaway New Jersey 07866,ACME-Rockaway #7244 7942,-74.511513,40.900116
Princeton Junction New Jersey 08550,ACME-Princeton Junction #7948,-74.617095,40.3163
Newark Delaware 19711,ACME-Newark #7806,-75.738453,39.703016
Mt Holly New Jersey 08060,ACME-Mt Holly #7982,-74.783839,39.99855
Morris Plains New Jersey 07950,ACME-Morris Plains #7924,-74.489694,40.816145
Milltown New Jersey 08850,ACME-Milltown #7916,-74.434487,40.453086
Mays Landing New Jersey 08330,ACME-Mays Landing #7852,-74.723478,39.463754
Hockessin Delaware 19707,ACME-Hockessin #7828,-75.695661,39.76569
Freehold New Jersey 07728,ACME-Freehold #7960,-74.253979,40.282475
Chester Springs Pennsylvania 19425,ACME-Eagle #7703,-75.654907,40.095111
Dover Delaware 19901,ACME-Dover #7822,-75.501009,39.14222
Bordentown New Jersey 08505,ACME-Bordentown #1083 7983,-74.711669,40.14602
Bala Cydwyd Pennsylvania 19004,ACME - Philadelphia #7711,-75.231033,40.012241
Newtown Pennsylvania 18940,ACME - Newtown #7913,-74.925669,40.22878
Daytona Beach Florida 32118,A1A at Bandshell Plaza,-81.00177,29.202129
St. Augustine Florida 32804,A1A - State Rd. 3,-81.394746,28.57462
Indialantic Florida 32903,A1A - 5th Ave,-80.576259,28.088865
Portland Oregon 97205,9th - Taylor,-122.67346,45.516291
Philadelphia Pennsylvania 19147,9th - South,-75.158289,39.93691
Los Angeles California 90015,9th - Santee  Los Angeles,-118.253064,34.03975
Portland Oregon 97201,9th - Park,-122.689537,45.499401
Minneapolis Minnesota 55402,9th - Nicollet,-93.272186,44.975922
San Francisco California 94103,9th - Howard,-122.411905,37.773545
Corvallis Oregon 97330,9th - Garfield - Corvallis,-123.27487,44.603061
Washington Washington DC 20006,9th - G,-77.031959,38.89037
Columbia Missouri 65201,9th - Elm,-92.326088,38.948521
Marysville California 95901,9th - C - Marysville,-121.586753,39.135653
Salt Lake City Utah 84105,9th - 9th,-111.860429,40.738075
Phoenix Arizona 850375006,99th Avenue - Camelback  Phoenix,-112.076408,33.448261
Sun City Arizona 853511283,99th Ave. - Bell  Sun City,-112.271912,33.598034
San Francisco California 94111,99 Jackson,-122.398189,37.797017
Bloomington Minnesota 55420,98th - Lyndale-Bloomington,-93.278069,44.826351
New York New York 10025,98th - Broadway,-73.98307,40.763191
Albuquerque New Mexico 87111,9821 Montgomery Blvd.,-106.531589,35.130827
Sacramento California 95814,980 9th - Sacramento,-121.491374,38.579912
New York New York 101280712,96th - Madison,-73.995766,40.712048
Indianapolis Indiana 462502910,96th - Allisonville,-86.061142,39.926441
New York New York 10025,95th - Broadway,-74.011729,40.707952
New York New York 20120,93rd and Broadway,-73.844314,40.690171
Scottsdale Arizona 85258,92nd - Shea  Scottsdale,-111.881172,33.570633
New York New York 101283618,92nd - 3rd,-73.957367,40.785374
Peoria Arizona 853824713,91st - Bell  Peoria,-112.242302,33.58094
New York New York 10128,90th - First,-73.812087,40.824005
San Francisco California 94103,901 Market St.,-122.408284,37.783743
Pinecrest Florida 33156,9001 S. Dixie Hwy.,-80.311263,25.686115
Toronto Ontario M6C 2B6,900 Eglinton Ave. W.,-79.427536,43.700686
Philadelphia Pennsylvania 19107,8th - Walnut,-75.154249,39.94809
New York New York 100035901,8th - University,-73.995201,40.731346
Denver Colorado 80206,8th - Colorado,-104.940446,39.716477
New York New York 100115108,8th - 16th,-74.004921,40.73727
Vancouver Washington 98665,88th - Andresen Rd - Vancouver,-122.661834,45.68589
Columbus Ohio 43215,88 East Broad,-82.998518,39.962638
Lenexa Kansas 66215,87th and Pflumm,-94.742289,38.96939
Omaha Nebraska 68114,87th - Pacific,-96.024239,41.24875
New York New York 10128,87th - Lexington,-73.957565,40.781261
Brookline Massachusetts 02215,874 Commonwealth Avenue,-71.114814,42.350777
Indianapolis Indiana 46278,86th - Zionsville,-86.294289,39.910076
Indianapolis Indiana 46240,86th - Evergreen,-86.139252,39.917252
Indianapolis Indiana 462602101,86th - Ditch,-86.149963,39.76693
New York New York 10024,86th - Columbus,-73.983688,40.770992
Tampa Florida 33625,8686 Hillsborough Ave,-82.580832,27.996521
Atlanta Georgia 30308,867 Peachtree,-84.384153,33.778138
New York New York 10028,85th - First,-73.960693,40.780907
Thornton Colorado 80229,84th and Pearl-Thornton,-104.971314,39.849475
New York New York 10028,84th - Third Ave,-73.959019,40.77922
Boston Massachusetts 02109,84 State Street,-71.055848,42.359037
New York New York 10022,830 Third Ave (New World),-73.97061,40.756315
Lubbock Texas 79424,82nd - Quaker,-101.909449,33.518835
Indianapolis Indiana 46250,82nd - Allisonville,-86.066189,39.92707
New York New York 10024,81st - Columbus,-73.972674,40.782445
Ottawa Ontario K1P 6K7,81 Metcalfe Street,-75.695902,45.421237
Toronto Ontario M5E 1B8,81 Front Street,-79.372588,43.64882
New York New York 10021,80th - York,-74.005653,40.72094
Arvada Colorado 80005,80th - Wadsworth,-105.120114,39.84201
Miami Lakes Florida 33016,8012 NW 154th St,-80.330801,25.913128
Washington Washington DC 20006,801 18th Street,-77.041594,38.90033
Santa Barbara California 93101,800 State Street,-119.699523,34.419949
Toronto Ontario M4Y 1G2,8 Wellesley,-79.376828,43.666785
Northville Michigan 48167,8 Mi. - Haggerty Rd.,-83.493807,42.435475
Charlotte North Carolina 282042417,7th Street,-80.837547,35.222481
Phoenix Arizona 850131903,7th Avenue - Missouri  Phoenix,-112.076408,33.448261
Eugene Oregon 97401,7th - Washington - Eugene,-123.092344,44.0521
Phoenix Arizona 850225309,7th - Thunderbird  Phoenix,-112.074738,33.607376
Seattle Washington 98101,7th - Pike Elliott Hotel,-122.336799,47.614665
Santa Monica California 90403,7th - Montana Avenue,-118.493504,34.028375
Phoenix Arizona 85003,7th - McDowell,-112.074074,33.465622
Lawrence Kansas 66044,7th - Massachusetts,-95.235719,38.97782
Washington Washington DC 20001,7th - H,-77.021899,38.90229
Victorville California 923954207,7th - Green Tree  Victorville,-117.323624,34.510609
Los Angeles California 90017,7th - Figueroa  Los Angeles (RAD),-118.259019,34.048835
Washington Washington DC 20001,7th - E,-77.031959,38.89037
Naples Florida 34102,796 Fifth Ave,-81.79787,26.152531
Boca Raton Florida 33434,7777 Glades Road,-80.166525,26.368665
Kenmore Washington 98028,7750 NE Bothell Way,-122.237451,47.756542
Bethesda Maryland 20814,7700 Norfolk Ave,-77.096151,38.98818
New Orleans Louisiana 70118,7700 Maple Street,-90.129592,29.941834
New York New York 100212904,76th - Second,-73.965073,40.774872
New York New York 10023,76th - Columbus,-73.983727,40.770916
Toronto Ontario M4W 2G6,765 Yonge,-79.386855,43.670887
Naperville Illinois 60565,75th Street - Naperville,-88.117309,41.748766
Bradenton Florida 34210,75th St - Cortez Rd,-82.628599,27.45276
Peoria Arizona 85381,75th Avenue - Thurderbird  Peoria,-112.220034,33.6164
Indianapolis Indiana 46250,75th - Shadeland,-86.073694,39.89059
Shawnee Kansas 66216,75th - Quivira,-94.771431,38.994938
Glendale Arizona 85345,75th - Bell Ave.,-112.220304,33.553395
Brooklyn New York 11209,75th - 3rd  Bay Ridge,-73.861089,40.673897
Boston Massachusetts 02116,755 Boylston St,-71.080974,42.34922
Richardson Texas 75080,75 - Campbell,-96.733719,32.974876
Fresno California 93728,741 E. Olive Avenue - Fresno,-119.812531,36.75747
San Francisco California 94105,74 New Montgomery,-122.40097,37.787735
Westminster Colorado 80030,73rd - Federal-Westminster,-105.035664,39.82909
New York New York 10023,73rd - Columbus,-73.976874,40.7775
Thornhill Ontario L3T 5Z2,7355 Bayview Ave.,-79.399576,43.812815
Toronto Ontario M6J 1G8,732 Queen St West,-79.409664,43.646097
Yakima Washington 98908,72nd - Tieton,-120.682068,46.593014
Tacoma Washington 98404,72nd - Portland Avenue,-122.414489,47.19174
Omaha Nebraska 68114,72nd - Dodge,-96.023899,41.25961
New York New York 10012,72 Spring,-73.997678,40.72239
Chicago Illinois 60649,71st - Stony Island (UCO),-87.581489,41.76519
Tulsa Oklahoma 74133,71st - Memorial,-95.891441,36.058926
Tulsa Oklahoma 74133,71st - Garnett,-95.786194,36.176147
Bethesda Maryland 20814,7140 Wisconsin,-77.092695,38.980694
Los Angeles California 90038,7122 Beverly Blvd.,-118.344524,34.076046
Frisco Colorado 804431728,710 Summit Blvd. - Frisco  CO,-106.094421,39.584728
New York New York 10023,70th - Broadway,-73.978294,40.775585
Vaughan Ontario L4J 2J6,7077 Bathurst St,-79.446093,43.794471
Leavenworth Washington 98826,703 Hwy 2,-120.663863,47.594733
San Francisco California 94111,701 Battery,-122.400983,37.797758
Salt Lake City Utah 84102,700 East - 400 South - Salt Lake Ci,-111.870903,40.760437
Colorado Springs Colorado 80903,7 S.Tejon  Pikes Peak,-104.823367,38.833669
Norco California 928601380,6th Street - Hamner  Norco,-117.557152,33.937489
Portland Oregon 97205,6th and Salmon,-122.679657,45.517075
New York New York 10011,6th - Waverly (Waverly Place),-73.998409,40.735205
Portland Oregon 97204,6th - Washington,-122.674149,45.51815
Seattle Washington 98101,6th - Union,-122.333511,47.611012
Portland Oregon 97204,6th - Main - TI #824,-122.675225,45.515029
Denver Colorado 80203,6th - Lincoln,-104.986107,39.716713
Denver Colorado 80203,6th - Grant (Lattas),-104.982468,39.732029
Washington Washington DC 20024,6th - C Street  SW,-77.020944,38.88153
Chicago Illinois 60602,68 E. Madison,-87.62544,41.882157
Forest Hills New York 11375,67th - Queens Blvd,-73.849204,40.728463
Phoenix Arizona 85308,67th - Beardsley,-112.185837,33.667675
San Francisco California 94127,675 Portola - Miraloma,-122.460503,37.735323
Gainesville Florida 32605,6707 Newberry Rd,-82.414882,29.659442
Chicago Illinois 60610,670 N. Michigan,-87.624407,41.894436
Arvada Colorado 80003,66th - Wadsworth-Arvada,-105.057968,39.816456
Madison Wisconsin 53703,661 State Street,-89.39634,43.074626
Sacramento California 95819,65th St. - Folsom - Sacramento,-121.426859,38.55592
Brooklyn New York 11204,65th - 18th Avenue  Benxonhurst,-73.977879,40.61171
